     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       200,         7,         0,   0.620,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,        12,         0,   0.926,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,        14,         0,   1.000,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,         6,         0,   0.924,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       200,         6,         0,   0.586,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
       133,         2,         0,   0.322,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
       400,        17,         0,    1.14,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,         7,         0,    1.03,bplsd,f664633f3078c9e3a6866f41dac7ac802d0540f7a55b0138a7103e8c66d88941,"{""d"":9,""p"":0.005,""rounds"":9}",
       547,        10,         0,   0.818,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       400,        19,         0,    1.10,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
      1200,        22,         0,    1.80,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
        25,         0,         0,   0.117,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       413,        16,         0,    1.12,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
        34,         0,         0,   0.070,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
        28,         0,         0,   0.087,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
        37,         0,         0,   0.082,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
        45,         0,         0,   0.152,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       260,        12,         0,   0.721,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
        50,         0,         0,   0.126,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
      1800,        69,         0,   0.263,bposd,41f609d248e545d3125756f695d89928413499d01c1b5948a5b1d623304cc4f2,"{""d"":5,""p"":0.007,""rounds"":5}",
        60,         2,         0,   0.126,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       737,        17,         0,   0.128,bposd,41f609d248e545d3125756f695d89928413499d01c1b5948a5b1d623304cc4f2,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         4,         0,   0.050,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         3,         0,   0.022,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,        12,         0,   0.062,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
        67,         1,         0,   0.156,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       200,        11,         0,   0.069,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         1,         0,   0.095,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       142,         8,         0,   0.028,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         9,         0,   0.053,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
      1000,        20,         0,    1.52,bplsd,f664633f3078c9e3a6866f41dac7ac802d0540f7a55b0138a7103e8c66d88941,"{""d"":9,""p"":0.005,""rounds"":9}",
       200,         7,         0,   0.048,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        32,         0,   0.136,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        30,         0,   0.151,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
        40,         0,         0,   0.014,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
        55,         1,         0,   0.022,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        20,         0,   0.100,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
        42,         2,         0,   0.021,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
        37,         1,         0,   0.013,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
         3,         0,         0,   0.005,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
        17,         2,         0,   0.008,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        18,         0,   0.123,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
         3,         0,         0,   0.006,belief_find,cad5567339f88f662ba4471b3c178e20a95483c31885d9c275968dc7c14b61c3,"{""d"":5,""p"":0.007,""rounds"":5}",
       255,         7,         0,   0.050,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
       185,         3,         0,   0.039,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
       880,        27,         0,   0.164,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
        79,         0,         0,   0.037,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
        33,         1,         0,   0.009,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
       143,         7,         0,   0.029,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
        86,         3,         0,   0.019,bplsd,8738faab710c7985c3ab011d2cf02779e3d8ed9ec4421dbdae1d3eda62a48574,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         6,         0,   0.129,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,         3,         0,   0.139,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         4,         0,   0.073,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         2,         0,   0.104,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         2,         0,   0.085,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
       800,        37,         0,    2.08,belief_find,b0b48a4247ee742be52a950e1fac9c28bc387bc028060e4df1d5df5ca6c088ed,"{""d"":9,""p"":0.005,""rounds"":9}",
      1348,        19,         0,    2.03,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
       200,         7,         0,   0.124,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,         2,         0,   0.211,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       900,        12,         0,    1.37,bplsd,f664633f3078c9e3a6866f41dac7ac802d0540f7a55b0138a7103e8c66d88941,"{""d"":9,""p"":0.005,""rounds"":9}",
       150,         4,         0,   0.122,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
        17,         1,         0,   0.029,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,         4,         0,   0.246,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       600,        12,         0,   0.385,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         7,         0,   0.129,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       237,         5,         0,   0.342,bposd,40d8a4ce8e74a7910638ef022c9a7a119226599bf65225efacd025f2d78e090d,"{""d"":9,""p"":0.005,""rounds"":9}",
      1000,        23,         0,   0.661,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       374,        12,         0,   0.276,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,         4,         0,   0.176,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
      1200,        16,         0,   0.694,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
      1100,        21,         0,    1.57,bplsd,f664633f3078c9e3a6866f41dac7ac802d0540f7a55b0138a7103e8c66d88941,"{""d"":9,""p"":0.005,""rounds"":9}",
       125,         3,         0,   0.107,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,         8,         0,   0.180,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         1,         0,   0.082,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
       600,        17,         0,   0.589,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       600,        17,         0,   0.656,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       474,        16,         0,   0.325,bposd,92e8c04f47b62213af232c7fc76b53398cfaba50b73b57e0ff0fde18d4fec247,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         1,         0,   0.138,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        13,         0,   0.412,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
       148,         6,         0,   0.205,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       600,        19,         0,   0.436,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
       800,        25,         0,   0.784,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
      1000,        31,         0,   0.951,belief_find,a3bb462ed529c785c005d3396d0fe8880fb35a0783f44a250a93a85ce58b2625,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         2,         0,   0.183,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,         3,         0,   0.041,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       100,         2,         0,   0.326,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       800,        17,         0,   0.521,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,         4,         0,   0.321,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,         4,         0,   0.362,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,         1,         0,   0.205,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       665,        13,         0,   0.420,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
      1000,        32,         0,   0.717,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
        47,         2,         0,   0.071,bplsd,ce78222f9339b50c3cd01b92aa97081fcffeb2f2a10ceeb582e8544de35eeaa5,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,         3,         0,   0.330,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,         3,         0,   0.265,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,         6,         0,   0.577,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,         5,         0,   0.344,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,         8,         0,   0.596,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       400,         4,         0,   0.658,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
      2200,        33,         0,    3.15,bplsd,f664633f3078c9e3a6866f41dac7ac802d0540f7a55b0138a7103e8c66d88941,"{""d"":9,""p"":0.005,""rounds"":9}",
       400,         6,         0,   0.652,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
        86,         1,         0,   0.217,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
        87,         1,         0,   0.192,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
        84,         0,         0,   0.157,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       800,        16,         0,    1.31,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       400,        17,         0,    1.07,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        14,         0,   0.908,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       320,         7,         0,   0.539,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       300,         6,         0,   0.437,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
      1200,        16,         0,    1.94,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,        10,         0,   0.026,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
      1200,        28,         0,    1.82,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        25,         0,    1.57,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        19,         0,   0.127,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       162,         2,         0,   0.215,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       300,        11,         0,   0.077,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       600,        16,         0,   0.118,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       600,         9,         0,   0.891,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,         3,         0,   0.036,belief_find,edfb6a621783b9167882273b76bc610815202a4d013d005dc5f33dcefcff5d9e,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
      1012,        29,         0,   0.145,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       279,         6,         0,   0.062,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,        10,         0,   0.043,belief_find,edfb6a621783b9167882273b76bc610815202a4d013d005dc5f33dcefcff5d9e,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
        97,         5,         0,   0.018,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       164,         2,         0,   0.045,bposd,15eb32ae8017b0798b7df18376c5d9c4bf528083111929e03d7c2fe020a349c1,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       695,        33,         0,    1.79,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       300,        11,         0,   0.081,belief_find,edfb6a621783b9167882273b76bc610815202a4d013d005dc5f33dcefcff5d9e,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       600,        22,         0,   0.105,belief_find,edfb6a621783b9167882273b76bc610815202a4d013d005dc5f33dcefcff5d9e,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       100,         5,         0,   0.020,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,         5,         0,   0.037,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       600,        27,         0,   0.166,belief_find,edfb6a621783b9167882273b76bc610815202a4d013d005dc5f33dcefcff5d9e,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       155,         6,         0,   0.048,belief_find,edfb6a621783b9167882273b76bc610815202a4d013d005dc5f33dcefcff5d9e,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       800,        26,         0,    1.95,belief_find,a8dd4fec7bd7da10b52b0b6ddd8a4a1fddaa6e48f70a06f97d3c925ad9313c48,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        19,         0,   0.085,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       300,         9,         0,   0.063,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       259,         1,         0,   0.370,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
        78,         0,         0,   0.024,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       600,        13,         0,   0.127,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       676,        25,         0,   0.180,belief_find,edfb6a621783b9167882273b76bc610815202a4d013d005dc5f33dcefcff5d9e,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       100,         1,         0,   0.075,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       206,        12,         0,   0.047,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       344,         5,         0,   0.064,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       100,         2,         0,   0.088,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       200,         5,         0,   0.125,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
      1293,        40,         0,   0.212,bplsd,3d1ec71939d644d2602c847a10cb880bb416959677c01bdd623eab70f025b206,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,         5,         0,   0.170,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       100,         1,         0,   0.142,belief_find,220cbe91367f2523d3539e299984624ae16a6a2174b4dc6c5a548050db5deff4,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       480,        15,         0,   0.733,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       400,         9,         0,   0.250,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       200,         6,         0,   0.203,belief_find,220cbe91367f2523d3539e299984624ae16a6a2174b4dc6c5a548050db5deff4,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       819,        17,         0,    1.26,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,         9,         0,   0.194,belief_find,220cbe91367f2523d3539e299984624ae16a6a2174b4dc6c5a548050db5deff4,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       600,         8,         0,   0.404,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
      1710,        24,         0,    2.63,bposd,bbd16ec833a8bb5af5fd6be1724efe3304550e87aa4734c8a2d0995d4d5b0bf7,"{""d"":9,""p"":0.007,""rounds"":9}",
       800,        18,         0,   0.519,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       100,         3,         0,   0.117,bplsd,8d1b0b7231c3e4a5f61a90abb7403a2ba577fa050d78c2bbc91e27f51fcc32b4,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       548,         9,         0,   0.850,bplsd,c2294d54ced5220b9252fde73ac01c78cf0549ca578baa560270b5aca2b26806,"{""d"":9,""p"":0.007,""rounds"":9}",
       882,        20,         0,   0.545,bposd,d09eca01ec45c59b061c539a38aa3aae6e2c62463efa40a41edb0353261d5ce8,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
